Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
CA-2016-165148;22/10/2016;10/24/2016;First Class;PM-19135;FUR-FU-10000732;R$ 31,40;5;0%;R$ 10.048,00
CA-2014-134061;29/04/2014;05/04/2014;Standard Class;LL-16840;FUR-FU-10001424;R$ 17,46;2;0%;R$ 59.364,00
CA-2015-143602;25/04/2015;4/28/2015;Second Class;JS-15595;OFF-BI-10002071;R$ 13.944,00;3;20%;R$ 45.318,00
CA-2017-115364;26/06/2017;07/02/2017;Standard Class;OT-18730;OFF-ST-10002486;R$ 83,76;12;0%;R$ 16.752,00
CA-2017-150707;14/10/2017;10/19/2017;Standard Class;EL-13735;OFF-BI-10001078;R$ 37,66;7;0%;R$ 184.534,00
CA-2014-104976;09/12/2014;12/16/2014;Standard Class;CK-12760;OFF-PA-10003845;R$ 34,68;6;0%;R$ 169.932,00
CA-2017-132934;20/06/2017;6/26/2017;Standard Class;JE-15475;TEC-AC-10000927;R$ 149,95;5;0%;R$ 14.995,00
CA-2017-132934;20/06/2017;6/26/2017;Standard Class;JE-15475;OFF-BI-10001098;R$ 51.312,00;3;20%;R$ 186.006,00
CA-2017-133256;26/06/2017;6/27/2017;First Class;TH-21550;OFF-PA-10001622;R$ 4,54;1;0%;R$ 2.043,00
CA-2017-133256;26/06/2017;6/27/2017;First Class;TH-21550;OFF-AR-10003158;R$ 15,92;4;0%;R$ 54.128,00
CA-2017-133256;26/06/2017;6/27/2017;First Class;TH-21550;TEC-PH-10002660;R$ 543,92;8;0%;135.98
CA-2016-105494;10/11/2016;11/12/2016;First Class;PC-18745;OFF-ST-10002205;R$ 155,82;7;0%;R$ 420.714,00
CA-2016-105494;10/11/2016;11/12/2016;First Class;PC-18745;OFF-BI-10003364;R$ 70.008,00;3;20%;R$ 245.028,00
CA-2016-140634;03/10/2016;10/06/2016;Second Class;HL-15040;OFF-EN-10001099;R$ 15.648,00;2;20%;R$ 50.856,00
CA-2014-144407;09/09/2014;9/15/2014;Standard Class;MS-17365;OFF-LA-10003923;R$ 103,60;7;0%;51.8
CA-2017-160983;29/10/2017;10/31/2017;Second Class;GB-14530;OFF-PA-10002250;R$ 46,96;8;0%;R$ 225.408,00
US-2016-114622;10/04/2016;04/12/2016;First Class;JR-16210;OFF-BI-10004716;R$ 8.904,00;2;70%;-R$ 65.296,00
CA-2017-150959;11/11/2017;11/13/2017;First Class;TD-20995;OFF-LA-10001045;R$ 10,44;5;20%;R$ 3.393,00
CA-2017-150959;11/11/2017;11/13/2017;First Class;TD-20995;OFF-BI-10001510;R$ 18.336,00;4;80%;-R$ 32.088,00
CA-2017-132353;15/09/2017;9/17/2017;First Class;DB-13060;TEC-PH-10004536;R$ 323.976,00;3;20%;R$ 202.485,00
CA-2016-130477;08/04/2016;04/12/2016;Standard Class;LC-17140;OFF-PA-10002947;R$ 20,04;3;0%;R$ 96.192,00
CA-2016-130477;08/04/2016;04/12/2016;Standard Class;LC-17140;OFF-ST-10002583;R$ 64,96;2;0%;R$ 25.984,00
CA-2016-130477;08/04/2016;04/12/2016;Standard Class;LC-17140;OFF-PA-10000019;R$ 12,96;2;0%;R$ 62.208,00
CA-2017-143259;30/12/2017;01/03/2018;Standard Class;PO-18865;FUR-BO-10003441;R$ 323.136,00;4;20%;R$ 121.176,00
CA-2017-143259;30/12/2017;01/03/2018;Standard Class;PO-18865;TEC-PH-10004774;R$ 90,93;7;0%;R$ 27.279,00
CA-2017-143259;30/12/2017;01/03/2018;Standard Class;PO-18865;OFF-BI-10003684;R$ 52.776,00;3;20%;R$ 19.791,00
CA-2017-137596;02/09/2017;09/07/2017;Standard Class;BE-11335;TEC-PH-10001494;R$ 1.199,80;4;0%;R$ 323.946,00
CA-2017-137596;02/09/2017;09/07/2017;Standard Class;BE-11335;TEC-AC-10004666;R$ 1.928,78;7;0%;R$ 8.293.754,00
CA-2017-137596;02/09/2017;09/07/2017;Standard Class;BE-11335;OFF-ST-10003816;R$ 352,38;2;0%;R$ 810.474,00
CA-2015-133627;31/05/2015;06/07/2015;Standard Class;SC-20050;FUR-FU-10001935;R$ 22,20;6;0%;R$ 9.102,00
CA-2017-102519;27/11/2017;11/29/2017;First Class;BM-11650;FUR-FU-10004091;R$ 46,94;1;0%;R$ 192.454,00
CA-2017-102519;27/11/2017;11/29/2017;First Class;BM-11650;TEC-AC-10001772;R$ 143,73;9;0%;R$ 560.547,00
US-2014-141215;15/06/2014;6/21/2014;Standard Class;KL-16555;FUR-TA-10001520;R$ 99.918,00;2;30%;-R$ 185.562,00
US-2014-141215;15/06/2014;6/21/2014;Standard Class;KL-16555;FUR-CH-10003379;R$ 797.944,00;4;30%;-R$ 56.996,00
US-2014-141215;15/06/2014;6/21/2014;Standard Class;KL-16555;OFF-BI-10002706;R$ 8.568,00;3;80%;-R$ 145.656,00
CA-2016-165218;05/03/2016;03/11/2016;Standard Class;RW-19630;OFF-EN-10000056;R$ 149.352,00;3;20%;R$ 504.063,00
CA-2016-165218;05/03/2016;03/11/2016;Standard Class;RW-19630;OFF-ST-10001558;R$ 12.992,00;1;20%;-0.812
CA-2014-138296;05/12/2014;12/12/2014;Standard Class;RC-19825;OFF-ST-10002444;R$ 24,56;2;0%;R$ 68.768,00
CA-2015-111164;11/04/2015;4/15/2015;Standard Class;SE-20110;TEC-AC-10002473;R$ 85,14;3;0%;R$ 349.074,00
CA-2015-111164;11/04/2015;4/15/2015;Standard Class;SE-20110;TEC-PH-10004531;R$ 21,99;1;0%;R$ 105.552,00
CA-2015-111164;11/04/2015;4/15/2015;Standard Class;SE-20110;OFF-AP-10004487;R$ 406,60;5;0%;R$ 113.848,00
CA-2016-149797;15/09/2016;9/20/2016;Standard Class;AH-10075;OFF-BI-10003650;R$ 841.568,00;2;20%;R$ 2.945.488,00
CA-2014-132962;13/09/2014;9/16/2014;First Class;JM-15535;OFF-PA-10003543;R$ 15.552,00;3;20%;R$ 54.432,00
CA-2014-132962;13/09/2014;9/16/2014;First Class;JM-15535;TEC-AC-10004353;R$ 252,00;5;20%;53.55
CA-2015-115091;05/10/2015;10/09/2015;Standard Class;JJ-15760;OFF-AR-10000658;R$ 46,20;4;0%;R$ 12.936,00
CA-2015-115091;05/10/2015;10/09/2015;Standard Class;JJ-15760;OFF-AP-10000696;R$ 28,84;2;0%;R$ 95.172,00
CA-2017-144932;14/04/2017;4/17/2017;First Class;AB-10165;OFF-AR-10003560;R$ 14.592,00;3;20%;R$ 25.536,00
CA-2017-144932;14/04/2017;4/17/2017;First Class;AB-10165;OFF-AR-10001468;R$ 89.856,00;3;20%;R$ 213.408,00
CA-2017-144932;14/04/2017;4/17/2017;First Class;AB-10165;OFF-PA-10004971;R$ 13.872,00;3;20%;R$ 50.286,00
CA-2017-114216;02/09/2017;09/06/2017;Standard Class;RK-19300;OFF-PA-10002195;R$ 12.192,00;3;20%;R$ 41.148,00
CA-2016-140081;20/06/2016;6/24/2016;Standard Class;CG-12040;OFF-PA-10001745;R$ 45.056,00;8;20%;R$ 152.064,00
CA-2016-140081;20/06/2016;6/24/2016;Standard Class;CG-12040;OFF-BI-10004826;R$ 29.718,00;6;70%;-R$ 217.932,00
CA-2016-140081;20/06/2016;6/24/2016;Standard Class;CG-12040;OFF-PA-10001870;R$ 15.552,00;3;20%;R$ 54.432,00
CA-2016-140081;20/06/2016;6/24/2016;Standard Class;CG-12040;OFF-AP-10001058;R$ 447.696,00;2;20%;R$ 335.772,00
US-2017-111745;05/11/2017;11/06/2017;First Class;RA-19885;TEC-AC-10003911;R$ 159,99;1;0%;R$ 543.966,00
CA-2015-148250;13/12/2015;12/17/2015;Standard Class;RP-19270;OFF-PA-10000289;R$ 12,96;2;0%;R$ 62.208,00
CA-2015-148250;13/12/2015;12/17/2015;Standard Class;RP-19270;OFF-AP-10003040;R$ 134,48;4;0%;R$ 349.648,00
CA-2016-105760;19/06/2016;6/20/2016;First Class;KC-16255;OFF-PA-10000350;R$ 17,12;2;0%;R$ 80.464,00
CA-2016-142958;13/12/2016;12/20/2016;Standard Class;RW-19630;OFF-BI-10001759;R$ 6.096,00;2;20%;R$ 22.098,00
CA-2016-142958;13/12/2016;12/20/2016;Standard Class;RW-19630;FUR-TA-10000577;R$ 1.114.272,00;4;20%;R$ 417.852,00
CA-2015-120880;29/05/2015;06/03/2015;Standard Class;JL-15850;OFF-PA-10004101;R$ 32,40;5;0%;R$ 15.552,00
CA-2015-120880;29/05/2015;06/03/2015;Standard Class;JL-15850;OFF-ST-10001496;R$ 540,57;3;0%;R$ 1.405.482,00
CA-2015-120880;29/05/2015;06/03/2015;Standard Class;JL-15850;OFF-BI-10002931;R$ 167,76;5;20%;62.91
US-2015-140200;26/07/2015;7/28/2015;First Class;CA-12775;FUR-TA-10002356;R$ 393.165,00;3;50%;-R$ 2.044.458,00
US-2017-110576;28/11/2017;12/02/2017;Standard Class;RB-19795;FUR-FU-10003601;R$ 516.488,00;7;20%;-R$ 129.122,00
US-2017-110576;28/11/2017;12/02/2017;Standard Class;RB-19795;FUR-FU-10000576;R$ 1.007.232,00;6;20%;R$ 755.424,00
US-2017-110576;28/11/2017;12/02/2017;Standard Class;RB-19795;FUR-TA-10004154;R$ 2.065,32;12;40%;-R$ 619.596,00
US-2017-110576;28/11/2017;12/02/2017;Standard Class;RB-19795;OFF-PA-10000788;R$ 15.552,00;3;20%;R$ 54.432,00
US-2017-110576;28/11/2017;12/02/2017;Standard Class;RB-19795;OFF-PA-10002479;R$ 25.344,00;6;20%;7.92
CA-2017-131156;03/04/2017;04/07/2017;Standard Class;KH-16360;FUR-FU-10001940;R$ 25.472,00;4;20%;R$ 76.416,00
CA-2017-136539;28/12/2017;01/01/2018;Standard Class;GH-14665;OFF-AR-10001958;R$ 27.168,00;2;20%;R$ 27.168,00
CA-2017-136539;28/12/2017;01/01/2018;Standard Class;GH-14665;FUR-BO-10004709;R$ 788.528,00;2;32%;-R$ 11.596,00
CA-2017-119305;30/11/2017;12/04/2017;Standard Class;SW-20275;OFF-ST-10000604;R$ 173,80;5;0%;43.45
CA-2017-102414;15/05/2017;5/18/2017;Second Class;JA-15970;TEC-PH-10002923;R$ 29.592,00;1;20%;R$ 25.893,00
CA-2017-102414;15/05/2017;5/18/2017;Second Class;JA-15970;OFF-BI-10004465;R$ 4.752,00;2;70%;-R$ 3.168,00
CA-2017-102414;15/05/2017;5/18/2017;Second Class;JA-15970;OFF-PA-10002333;R$ 15.552,00;3;20%;R$ 56.376,00
CA-2015-112571;22/09/2015;9/22/2015;Same Day;DL-12925;FUR-FU-10004188;R$ 204,60;2;0%;R$ 53.196,00
CA-2017-152142;14/11/2017;11/19/2017;Standard Class;LW-16990;FUR-CH-10002965;R$ 321.568,00;2;20%;R$ 281.372,00
CA-2015-160059;27/11/2015;12/01/2015;Standard Class;TB-21190;OFF-BI-10000145;R$ 6,24;2;0%;R$ 30.576,00
CA-2016-120859;01/09/2016;09/04/2016;First Class;CV-12805;OFF-EN-10001335;R$ 21,88;2;0%;10.94
CA-2014-127488;22/09/2014;9/24/2014;Second Class;MS-17365;OFF-LA-10001613;R$ 4.608,00;2;20%;R$ 16.704,00
CA-2017-135279;09/04/2017;04/11/2017;First Class;BS-11800;OFF-LA-10004055;R$ 9,82;2;0%;R$ 48.118,00
CA-2017-135279;09/04/2017;04/11/2017;First Class;BS-11800;OFF-AR-10004344;R$ 35,97;3;0%;R$ 97.119,00
CA-2017-135279;09/04/2017;04/11/2017;First Class;BS-11800;OFF-PA-10004621;R$ 12,96;2;0%;R$ 62.208,00
CA-2017-135279;09/04/2017;04/11/2017;First Class;BS-11800;OFF-PA-10001281;R$ 191,60;4;0%;R$ 91.968,00
CA-2017-135279;09/04/2017;04/11/2017;First Class;BS-11800;OFF-LA-10001613;R$ 8,64;3;0%;R$ 42.336,00
CA-2017-135279;09/04/2017;04/11/2017;First Class;BS-11800;OFF-ST-10001097;R$ 501,81;3;0%;0.0
CA-2014-115791;16/01/2014;1/18/2014;Second Class;DL-13315;FUR-FU-10001095;R$ 127.104,00;6;20%;R$ 285.984,00
CA-2014-115791;16/01/2014;1/18/2014;Second Class;DL-13315;TEC-PH-10004614;R$ 124,20;3;40%;-31.05
CA-2014-115791;16/01/2014;1/18/2014;Second Class;DL-13315;OFF-BI-10001575;R$ 18.588,00;2;70%;-R$ 136.312,00
CA-2014-115791;16/01/2014;1/18/2014;Second Class;DL-13315;OFF-LA-10001074;R$ 30.072,00;3;20%;R$ 101.493,00
US-2017-103247;05/10/2017;10/08/2017;Second Class;PO-19195;TEC-PH-10003555;R$ 160,93;7;0%;R$ 32.186,00
US-2017-103247;05/10/2017;10/08/2017;Second Class;PO-19195;OFF-BI-10004492;R$ 75.792,00;3;20%;R$ 255.798,00
US-2017-100209;09/07/2017;7/15/2017;Standard Class;TD-20995;OFF-BI-10002012;R$ 1,08;2;70%;-0.792
CA-2017-159366;07/01/2017;01/10/2017;First Class;BW-11110;TEC-MA-10000822;R$ 3.059.982,00;2;10%;R$ 679.996,00
CA-2016-145499;30/05/2016;5/31/2016;First Class;RW-19690;OFF-BI-10000848;R$ 3.282,00;2;70%;-R$ 26.256,00
CA-2015-157035;09/12/2015;12/12/2015;First Class;KB-16600;OFF-PA-10004156;R$ 34,02;3;0%;R$ 166.698,00
CA-2016-144939;03/10/2016;10/08/2016;Standard Class;EB-13870;FUR-CH-10003199;R$ 599.292,00;6;10%;R$ 932.232,00
CA-2014-163419;11/11/2014;11/14/2014;Second Class;TZ-21580;OFF-AR-10000034;R$ 3.392,00;1;20%;0.8056
CA-2014-163419;11/11/2014;11/14/2014;Second Class;TZ-21580;TEC-PH-10000560;R$ 559.984,00;2;20%;R$ 559.984,00
CA-2014-163419;11/11/2014;11/14/2014;Second Class;TZ-21580;FUR-CH-10000665;R$ 603,92;5;20%;75.49
CA-2017-100314;29/09/2017;10/05/2017;Standard Class;AS-10630;OFF-LA-10001569;R$ 7.968,00;2;20%;R$ 25.896,00
CA-2017-100314;29/09/2017;10/05/2017;Standard Class;AS-10630;OFF-EN-10000461;R$ 27.968,00;4;20%;R$ 94.392,00
CA-2017-100314;29/09/2017;10/05/2017;Standard Class;AS-10630;TEC-MA-10003066;R$ 336,51;3;40%;R$ 44.868,00
CA-2015-146829;10/03/2015;03/10/2015;Same Day;TS-21340;OFF-BI-10004022;R$ 1.112,00;2;80%;-R$ 18.904,00
CA-2017-167899;21/05/2017;5/26/2017;Standard Class;JG-15805;FUR-FU-10004071;R$ 520,05;5;0%;R$ 72.807,00
CA-2017-167899;21/05/2017;5/26/2017;Standard Class;JG-15805;OFF-AR-10001988;R$ 17,97;3;0%;R$ 52.113,00
CA-2015-153549;29/03/2015;3/31/2015;Second Class;SL-20155;FUR-CH-10004086;R$ 1.166,92;5;20%;R$ 1.312.785,00
CA-2016-110023;09/09/2016;09/11/2016;First Class;TS-21610;OFF-BI-10001036;R$ 14.624,00;2;20%;R$ 5.484,00
CA-2016-105585;26/08/2016;8/27/2016;First Class;RF-19735;OFF-FA-10002983;R$ 10,23;3;0%;R$ 49.104,00
CA-2016-105585;26/08/2016;8/27/2016;First Class;RF-19735;OFF-PA-10003625;R$ 154,90;5;0%;R$ 69.705,00
CA-2014-117639;21/05/2014;5/25/2014;Standard Class;MW-18235;OFF-BI-10003925;R$ 2.715,93;7;0%;R$ 12.764.871,00
CA-2014-117639;21/05/2014;5/25/2014;Standard Class;MW-18235;TEC-PH-10001530;R$ 617,97;3;0%;R$ 1.730.316,00
CA-2015-162537;28/10/2015;11/03/2015;Standard Class;RD-19585;OFF-EN-10003862;R$ 10,67;1;0%;R$ 49.082,00
CA-2015-162537;28/10/2015;11/03/2015;Standard Class;RD-19585;OFF-ST-10004258;R$ 36,63;3;0%;R$ 98.901,00
CA-2015-162537;28/10/2015;11/03/2015;Standard Class;RD-19585;FUR-FU-10002885;R$ 24,10;5;0%;R$ 9.158,00
CA-2015-162537;28/10/2015;11/03/2015;Standard Class;RD-19585;FUR-FU-10001918;R$ 33,11;7;0%;R$ 129.129,00
CA-2016-155488;13/11/2016;11/17/2016;Standard Class;FM-14290;OFF-AR-10002956;R$ 44,02;2;0%;R$ 114.452,00
CA-2015-124891;31/07/2015;7/31/2015;Same Day;RH-19495;TEC-AC-10003033;R$ 2.309,65;7;0%;R$ 7.621.845,00
CA-2015-124891;31/07/2015;7/31/2015;Same Day;RH-19495;FUR-TA-10002903;R$ 1.090.782,00;7;40%;-R$ 2.908.752,00
CA-2015-124891;31/07/2015;7/31/2015;Same Day;RH-19495;OFF-PA-10004621;R$ 19,44;3;0%;R$ 93.312,00
CA-2015-126445;27/08/2015;8/31/2015;Standard Class;RA-19945;OFF-ST-10000046;R$ 484,65;3;0%;R$ 920.835,00
CA-2015-111199;13/11/2015;11/17/2015;Standard Class;JK-15730;OFF-PA-10001790;R$ 115.296,00;3;20%;R$ 403.536,00
CA-2015-105312;06/11/2015;11/09/2015;First Class;MT-17815;OFF-EN-10002600;R$ 7,08;3;20%;R$ 2.478,00
CA-2015-105312;06/11/2015;11/09/2015;First Class;MT-17815;OFF-BI-10002049;R$ 4.401,00;3;70%;-R$ 35.208,00
US-2017-106705;26/12/2017;01/01/2018;Standard Class;PO-18850;OFF-PA-10001509;R$ 44,75;5;0%;R$ 20.585,00
CA-2017-135034;01/08/2017;08/03/2017;First Class;AT-10735;TEC-PH-10003931;R$ 95.984,00;2;20%;R$ 5.999,00
CA-2014-158540;24/11/2014;11/26/2014;First Class;VG-21790;FUR-FU-10001602;R$ 151,72;4;0%;R$ 273.096,00
CA-2017-118437;17/06/2017;6/21/2017;Second Class;PF-19165;FUR-FU-10004848;R$ 155,25;3;0%;R$ 46.575,00
CA-2017-118437;17/06/2017;6/21/2017;Second Class;PF-19165;OFF-ST-10003722;R$ 14,03;1;0%;R$ 40.687,00
US-2015-126214;21/12/2015;12/24/2015;Second Class;JS-15880;FUR-TA-10003748;R$ 1.618,37;13;0%;R$ 3.560.414,00
US-2015-126214;21/12/2015;12/24/2015;Second Class;JS-15880;TEC-AC-10003198;R$ 99,60;1;0%;R$ 36.852,00
CA-2015-133025;17/09/2015;9/19/2015;Second Class;MO-17800;OFF-PA-10004100;R$ 32,40;5;0%;R$ 15.552,00
CA-2015-108665;06/07/2015;07/10/2015;Standard Class;KM-16225;FUR-FU-10002191;R$ 13,96;2;0%;R$ 67.008,00
CA-2015-108665;06/07/2015;07/10/2015;Standard Class;KM-16225;FUR-FU-10000965;R$ 155,82;3;0%;R$ 638.862,00
CA-2015-108665;06/07/2015;07/10/2015;Standard Class;KM-16225;TEC-PH-10004188;R$ 124,95;5;0%;R$ 2.499,00
CA-2015-108665;06/07/2015;07/10/2015;Standard Class;KM-16225;OFF-ST-10001526;R$ 601,65;5;0%;R$ 156.429,00
CA-2015-124450;27/04/2015;05/03/2015;Standard Class;GT-14710;OFF-AR-10001166;R$ 22,74;3;0%;R$ 88.686,00
CA-2015-124450;27/04/2015;05/03/2015;Standard Class;GT-14710;FUR-CH-10000309;R$ 1.267,53;3;0%;R$ 3.168.825,00
CA-2015-124450;27/04/2015;05/03/2015;Standard Class;GT-14710;TEC-MA-10004212;R$ 1.379,92;8;0%;R$ 6.485.624,00
CA-2015-167269;16/06/2015;6/20/2015;Standard Class;PB-19150;OFF-EN-10003072;R$ 6.208,00;2;20%;R$ 21.728,00
CA-2017-106964;17/12/2017;12/20/2017;First Class;HR-14770;OFF-BI-10000320;R$ 11.808,00;2;20%;R$ 42.804,00
CA-2016-126529;11/01/2016;1/13/2016;Second Class;DE-13255;OFF-PA-10001166;R$ 15.552,00;3;20%;R$ 54.432,00
CA-2016-126529;11/01/2016;1/13/2016;Second Class;DE-13255;OFF-PA-10003656;R$ 63.312,00;3;20%;R$ 205.764,00
CA-2016-126529;11/01/2016;1/13/2016;Second Class;DE-13255;TEC-PH-10000148;R$ 15.588,00;2;40%;-R$ 98.724,00
CA-2014-163552;11/07/2014;7/15/2014;Standard Class;LA-16780;OFF-PA-10000474;R$ 177,20;5;0%;R$ 83.284,00
CA-2014-163552;11/07/2014;7/15/2014;Standard Class;LA-16780;TEC-PH-10003885;R$ 197,97;3;0%;R$ 574.113,00
CA-2014-163552;11/07/2014;7/15/2014;Standard Class;LA-16780;FUR-CH-10003379;R$ 854,94;3;0%;R$ 213.735,00
CA-2014-163552;11/07/2014;7/15/2014;Standard Class;LA-16780;FUR-FU-10000629;R$ 124,11;9;0%;R$ 521.262,00
CA-2014-163552;11/07/2014;7/15/2014;Standard Class;LA-16780;OFF-LA-10001175;R$ 14,40;5;0%;R$ 7.056,00
CA-2016-109820;20/11/2016;11/22/2016;First Class;AG-10390;OFF-PA-10000955;R$ 15.696,00;3;20%;R$ 51.012,00
CA-2016-109820;20/11/2016;11/22/2016;First Class;AG-10390;OFF-BI-10003460;R$ 2.628,00;2;70%;-R$ 19.272,00
CA-2016-109820;20/11/2016;11/22/2016;First Class;AG-10390;OFF-BI-10000474;R$ 14.427,00;3;70%;-R$ 105.798,00
CA-2016-113061;22/04/2016;4/26/2016;Standard Class;EL-13735;FUR-FU-10003975;R$ 86,62;2;0%;R$ 8.662,00
CA-2015-127418;13/06/2015;6/14/2015;First Class;JJ-15445;OFF-BI-10003707;R$ 36.624,00;3;20%;R$ 13.734,00
CA-2017-121818;20/11/2017;11/21/2017;First Class;JH-15430;OFF-AR-10000203;R$ 23.968,00;7;20%;R$ 26.964,00
CA-2017-121818;20/11/2017;11/21/2017;First Class;JH-15430;OFF-AR-10004790;R$ 28.728,00;3;20%;R$ 17.955,00
CA-2016-127670;20/03/2016;3/24/2016;Standard Class;RD-19660;FUR-TA-10001095;R$ 697,16;4;0%;R$ 1.464.036,00
CA-2016-102981;06/09/2016;09/09/2016;Second Class;MO-17500;TEC-AC-10004761;R$ 31,86;2;0%;R$ 11.151,00
CA-2016-102981;06/09/2016;09/09/2016;Second Class;MO-17500;FUR-BO-10001811;R$ 722.352,00;3;20%;R$ 90.294,00
CA-2017-115651;09/07/2017;07/12/2017;First Class;NS-18640;OFF-AR-10001130;R$ 8,84;5;20%;R$ 29.835,00
CA-2017-115651;09/07/2017;07/12/2017;First Class;NS-18640;OFF-AP-10000055;R$ 58.464,00;9;80%;-146.16
CA-2017-152702;12/10/2017;10/16/2017;Standard Class;SN-20710;FUR-CH-10002304;R$ 254.604,00;14;30%;-R$ 18.186,00
CA-2016-169103;08/03/2016;3/13/2016;Standard Class;ZC-21910;TEC-PH-10001530;R$ 1.363,96;5;20%;R$ 852.475,00
CA-2016-169103;08/03/2016;3/13/2016;Standard Class;ZC-21910;FUR-FU-10004006;R$ 102,36;3;20%;-R$ 38.385,00
CA-2014-139192;27/05/2014;06/01/2014;Second Class;LC-16885;TEC-PH-10000486;R$ 1.113.504,00;12;20%;R$ 1.252.692,00
CA-2014-139192;27/05/2014;06/01/2014;Second Class;LC-16885;TEC-AC-10001606;R$ 99,99;1;0%;R$ 379.962,00
US-2015-153500;03/07/2015;07/05/2015;First Class;DG-13300;FUR-FU-10000293;R$ 168.464,00;2;20%;-R$ 294.812,00
US-2015-153500;03/07/2015;07/05/2015;First Class;DG-13300;OFF-PA-10001307;R$ 6,72;2;20%;R$ 2.436,00
US-2015-153500;03/07/2015;07/05/2015;First Class;DG-13300;FUR-FU-10004460;R$ 282.888,00;9;20%;R$ 565.776,00
CA-2015-110667;04/04/2015;04/08/2015;Standard Class;NF-18595;OFF-AR-10000716;R$ 11,16;2;0%;R$ 43.524,00
CA-2015-110667;04/04/2015;04/08/2015;Standard Class;NF-18595;FUR-FU-10004622;R$ 108,40;2;0%;R$ 22.764,00
CA-2015-110667;04/04/2015;04/08/2015;Standard Class;NF-18595;OFF-BI-10002735;R$ 82.344,00;3;20%;R$ 277.911,00
CA-2015-110667;04/04/2015;04/08/2015;Standard Class;NF-18595;OFF-BI-10003529;R$ 9.088,00;4;20%;R$ 32.944,00
CA-2017-167150;10/12/2017;12/17/2017;Standard Class;BP-11185;OFF-BI-10001097;R$ 19.936,00;4;20%;R$ 72.268,00
CA-2017-167150;10/12/2017;12/17/2017;Standard Class;BP-11185;OFF-BI-10001597;R$ 65.568,00;2;20%;R$ 229.488,00
CA-2016-105284;24/11/2016;12/01/2016;Standard Class;MG-17650;OFF-FA-10001754;R$ 4.416,00;3;20%;R$ 16.008,00
US-2015-125374;23/03/2015;3/29/2015;Standard Class;JD-16060;FUR-CH-10003396;R$ 107.772,00;2;30%;-R$ 292.524,00
CA-2015-161263;16/04/2015;4/21/2015;Standard Class;TS-21160;OFF-AP-10002350;R$ 45.216,00;3;20%;R$ 45.216,00
CA-2015-161263;16/04/2015;4/21/2015;Standard Class;TS-21160;OFF-FA-10004838;R$ 10.416,00;7;20%;-R$ 22.134,00
CA-2015-161263;16/04/2015;4/21/2015;Standard Class;TS-21160;OFF-AR-10004757;R$ 7.872,00;3;20%;R$ 12.792,00
CA-2015-161263;16/04/2015;4/21/2015;Standard Class;TS-21160;TEC-PH-10002115;R$ 118.782,00;3;40%;-R$ 277.158,00
CA-2015-161263;16/04/2015;4/21/2015;Standard Class;TS-21160;OFF-FA-10003059;R$ 1.448,00;1;20%;0.2353
CA-2015-161263;16/04/2015;4/21/2015;Standard Class;TS-21160;OFF-BI-10004330;R$ 55,47;5;70%;-R$ 46.225,00
CA-2016-157686;01/10/2016;10/02/2016;First Class;BD-11620;FUR-CH-10001146;R$ 194.848,00;4;20%;R$ 12.178,00
US-2017-139955;28/09/2017;9/30/2017;Second Class;CM-12160;OFF-SU-10001935;R$ 1.744,00;1;20%;-0.3488
US-2015-150161;25/07/2015;7/29/2015;Standard Class;RB-19795;OFF-BI-10001524;R$ 25.176,00;4;70%;-R$ 184.624,00
CA-2015-144652;20/11/2015;11/26/2015;Standard Class;SN-20560;OFF-AR-10003732;R$ 19,46;7;0%;R$ 50.596,00
CA-2016-152814;28/04/2016;05/02/2016;Standard Class;EH-14005;OFF-PA-10001970;R$ 29.472,00;3;20%;R$ 99.468,00
CA-2017-106943;14/11/2017;11/19/2017;Standard Class;FO-14305;OFF-BI-10003669;R$ 8,64;2;20%;R$ 3.024,00
CA-2016-134348;12/11/2016;11/19/2016;Standard Class;MS-17710;OFF-BI-10003727;R$ 6,27;5;70%;-R$ 4.598,00
CA-2016-134348;12/11/2016;11/19/2016;Standard Class;MS-17710;OFF-BI-10004967;R$ 4.368,00;7;70%;-R$ 33.488,00
CA-2016-134348;12/11/2016;11/19/2016;Standard Class;MS-17710;TEC-AC-10003447;R$ 31.984,00;2;20%;R$ 1.999,00
CA-2016-161781;29/09/2016;9/30/2016;First Class;CC-12100;OFF-AR-10000255;R$ 40,88;7;0%;R$ 106.288,00
CA-2017-132521;23/09/2017;9/25/2017;Second Class;DW-13540;OFF-AP-10002191;R$ 119,96;2;0%;R$ 335.888,00
CA-2017-132521;23/09/2017;9/25/2017;Second Class;DW-13540;OFF-ST-10001325;R$ 31,44;3;0%;R$ 84.888,00
CA-2017-132521;23/09/2017;9/25/2017;Second Class;DW-13540;OFF-BI-10000404;R$ 6,88;1;20%;R$ 2.322,00
CA-2015-110016;29/11/2015;12/04/2015;Standard Class;BT-11395;OFF-PA-10000349;R$ 19,92;4;0%;R$ 93.624,00
CA-2015-110016;29/11/2015;12/04/2015;Standard Class;BT-11395;FUR-CH-10002880;R$ 1.106,91;9;0%;R$ 1.217.601,00
US-2016-143819;01/03/2016;03/05/2016;Standard Class;KD-16270;FUR-TA-10001095;R$ 836.592,00;8;40%;-R$ 2.649.208,00
US-2016-143819;01/03/2016;03/05/2016;Standard Class;KD-16270;OFF-PA-10003127;R$ 26,38;1;0%;R$ 121.348,00
